State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
sikkim,2020,2,737126,30265,5.005676869557366
sikkim,2020,2,737120,26448,8.317187067539173
sikkim,2020,2,737121,25732,3.4021829586665384
sikkim,2020,2,737136,19239,3.2007761345463863
sikkim,2020,3,737101,123677,36.31234459207187
sikkim,2020,3,737102,59676,14.849818161173042
sikkim,2020,3,737134,52215,10.312599798284646
sikkim,2020,3,737132,47333,9.216601471236713
sikkim,2020,3,737135,43495,8.462103676003132
sikkim,2020,3,737113,35604,8.406602005543599
sikkim,2020,3,737126,34340,6.724909761629468
sikkim,2020,3,737120,32188,10.82773118584466
sikkim,2020,3,737121,29690,4.754841972318308
sikkim,2020,3,737103,22543,5.879491005378474
sikkim,2020,4,737101,137621,40.13933593730345
sikkim,2020,4,737102,74462,20.69429138594391
sikkim,2020,4,737134,63754,14.443614052819106
sikkim,2020,4,737132,59211,13.029497541495967
sikkim,2020,4,737135,57488,12.773377072283358
sikkim,2020,4,737120,49743,17.05004245865497
sikkim,2020,4,737113,43961,12.334846412495862
sikkim,2020,4,737126,40905,10.148644410675267
sikkim,2020,4,737121,33882,7.3139191135600035
sikkim,2020,4,737103,28640,8.02597447201464
sikkim,2021,1,737101,230314,65.12308942642755
sikkim,2021,1,737102,72036,21.402341327972007
sikkim,2021,1,737134,64481,16.386763742218335
sikkim,2021,1,737132,59993,13.76819813199845
sikkim,2021,1,737135,54828,14.006069111294314
sikkim,2021,1,737113,42491,13.310749542030289
sikkim,2021,1,737120,40210,14.15957106292783
sikkim,2021,1,737126,37841,10.322899899647489
sikkim,2021,1,737136,30655,6.182248669976698
sikkim,2021,1,737121,30224,7.388582160314554
sikkim,2021,2,737101,297452,72.47467063079436
sikkim,2021,2,737102,83039,23.593483912091916
sikkim,2021,2,737134,81870,19.41361370047333
sikkim,2021,2,737132,73086,15.68520339636291
sikkim,2021,2,737135,62588,14.395995898430627
sikkim,2021,2,737120,49090,17.616620940985946
sikkim,2021,2,737126,45574,10.901265635644796
sikkim,2021,2,737113,44882,12.052063756860521
sikkim,2021,2,737121,38319,7.665563182284465
sikkim,2021,2,737136,35750,6.618627385267017
sikkim,2021,3,737101,338734,86.78022985562382
sikkim,2021,3,737102,107611,30.181128278679378
sikkim,2021,3,737134,98557,23.929213007901858
sikkim,2021,3,737132,94310,19.231640761074328
sikkim,2021,3,737135,75667,17.49403985357872
sikkim,2021,3,737120,59528,22.29563160138961
sikkim,2021,3,737126,56216,13.795475818257964
sikkim,2021,3,737113,54713,15.94304103695603
sikkim,2021,3,737136,44864,8.157652334531628
sikkim,2021,3,737121,41335,9.27958396474207
sikkim,2021,4,737101,541997,140.15653728342977
sikkim,2021,4,737102,138476,38.74134403597043
sikkim,2021,4,737132,118733,23.521643810757112
sikkim,2021,4,737134,117138,28.473107676320456
sikkim,2021,4,737135,89908,22.297979543140695
sikkim,2021,4,737120,78184,27.47032466532579
sikkim,2021,4,737113,72748,23.295403247956003
sikkim,2021,4,737126,71150,19.28122727765864
sikkim,2021,4,737136,58616,10.477315944339294
sikkim,2021,4,737103,56402,18.469896232679385
sikkim,2022,1,737101,572571,142.9425945961132
sikkim,2022,1,737102,150873,36.890645841561984
sikkim,2022,1,737132,144605,27.75000790930386
sikkim,2022,1,737134,137930,33.140206417266576
sikkim,2022,1,737135,106025,25.37969664305913
sikkim,2022,1,737126,81954,20.8000061704278
sikkim,2022,1,737113,80419,24.09859780209565
sikkim,2022,1,737136,75513,12.492943168879787
sikkim,2022,1,737120,70343,23.98673473280994
sikkim,2022,1,737121,56322,13.872625037673735
sikkim,2022,2,737101,766826,190.88861202727276
sikkim,2022,2,737102,209601,53.066389152883204
sikkim,2022,2,737132,180548,32.33050541533619
sikkim,2022,2,737134,163476,36.76036289518961
sikkim,2022,2,737135,137789,28.64251873430251
sikkim,2022,2,737136,119900,16.381339901257224
sikkim,2022,2,737126,106692,25.486267789692697
sikkim,2022,2,737113,105494,31.51326320636008
sikkim,2022,2,737120,104473,35.011565308033255
sikkim,2022,2,737103,77714,23.733918939452796
sikkim,2022,3,737101,794044,163.9837896559891
sikkim,2022,3,737102,220079,50.25397993926972
sikkim,2022,3,737132,197652,33.133745051434786
sikkim,2022,3,737134,163633,33.58414612357317
sikkim,2022,3,737135,149546,29.52348650724051
sikkim,2022,3,737126,128076,29.24273046874075
sikkim,2022,3,737136,114055,15.32270446228934
sikkim,2022,3,737120,111320,35.68865439396582
sikkim,2022,3,737113,93501,25.654328450575598
sikkim,2022,3,737121,76971,16.115689180198146
sikkim,2022,4,737132,828709,149.1008376235195
sikkim,2022,4,737101,738136,165.8113932006267
sikkim,2022,4,737102,228431,48.14735929059185
sikkim,2022,4,737134,172812,35.67688127225659
sikkim,2022,4,737135,160013,30.412889356955755
sikkim,2022,4,737126,121174,26.47611992436604
sikkim,2022,4,737136,117743,14.892270733542887
sikkim,2022,4,737120,116909,34.051516747704966
sikkim,2022,4,737113,104360,29.870669767400276
sikkim,2022,4,737103,87881,23.591415520680155
tamil-nadu,2018,1,600003,2010196,299.7847000265506
tamil-nadu,2018,1,641001,234992,36.6145056604301
tamil-nadu,2018,1,636015,73267,11.604349397074056
tamil-nadu,2018,1,641601,60315,9.107637345347326
tamil-nadu,2018,1,600119,57943,10.595612893332893
tamil-nadu,2018,1,600097,53815,10.098669611938742
tamil-nadu,2018,1,620001,52912,8.423594633960661
tamil-nadu,2018,1,635126,51317,8.281923507182718
tamil-nadu,2018,1,600042,46219,8.620033482890616
tamil-nadu,2018,1,602105,45667,6.229525393820695
tamil-nadu,2018,2,600003,2771900,519.4488793022476
tamil-nadu,2018,2,641001,423901,74.81838904087677
tamil-nadu,2018,2,636015,118614,22.385309090326707
tamil-nadu,2018,2,641601,104334,19.91935991513858
tamil-nadu,2018,2,620001,98831,17.937190980277062
tamil-nadu,2018,2,600097,82169,16.098053073242916
tamil-nadu,2018,2,635126,80985,17.22306009646459
tamil-nadu,2018,2,600119,78288,15.71740341418513
tamil-nadu,2018,2,600016,67050,12.795928186532944
tamil-nadu,2018,2,600042,64872,13.34641702183992
tamil-nadu,2018,3,600003,4430587,707.0098756153783
tamil-nadu,2018,3,641001,744052,105.0152007682556
tamil-nadu,2018,3,636015,163360,27.331914819705297
tamil-nadu,2018,3,635126,150005,29.033807017903047
tamil-nadu,2018,3,600097,141460,21.740114604722898
tamil-nadu,2018,3,600119,138418,21.86876355592107
tamil-nadu,2018,3,641601,135517,25.42493712581171
tamil-nadu,2018,3,600130,122218,18.53213254818878
tamil-nadu,2018,3,620001,121577,21.9715880519094
tamil-nadu,2018,3,600016,115851,19.092488279157287
tamil-nadu,2018,4,600003,5539392,1006.636592324963
tamil-nadu,2018,4,641001,843859,142.3056619407611
tamil-nadu,2018,4,600097,226430,32.07613453571303
tamil-nadu,2018,4,636015,209669,38.445148951169315
tamil-nadu,2018,4,600119,208358,31.90366334215151
tamil-nadu,2018,4,635126,203970,42.14193962658981
tamil-nadu,2018,4,641601,183276,35.26235434756083
tamil-nadu,2018,4,602105,165149,24.775686824497594
tamil-nadu,2018,4,600100,155543,27.856900294251155
tamil-nadu,2018,4,620001,155412,30.550169172477812
tamil-nadu,2019,1,600003,8217185,1279.915232427052
tamil-nadu,2019,1,641001,1337996,237.04451802124532
tamil-nadu,2019,1,600097,385521,51.40704177926743
tamil-nadu,2019,1,600119,379501,51.91745479382769
tamil-nadu,2019,1,636015,344088,59.15476229547863
tamil-nadu,2019,1,641601,321373,57.97060510532844
tamil-nadu,2019,1,635126,285441,46.80461471851653
tamil-nadu,2019,1,602105,282825,34.53515987465308
tamil-nadu,2019,1,600130,264329,37.793007457603935
tamil-nadu,2019,1,620001,255536,44.97907262631589
tamil-nadu,2019,2,600003,6992850,1370.0604318485389
tamil-nadu,2019,2,641001,1739607,403.11032554825175
tamil-nadu,2019,2,600097,445866,58.566974230745004
tamil-nadu,2019,2,600119,434002,59.651836935125125
tamil-nadu,2019,2,641601,422511,93.70533190659297
tamil-nadu,2019,2,636015,412809,91.73690038631979
tamil-nadu,2019,2,600100,302921,49.160027348694896
tamil-nadu,2019,2,620001,301929,66.11589892982836
tamil-nadu,2019,2,600130,298156,43.62636239209101
tamil-nadu,2019,2,638003,273109,60.095888765220835
tamil-nadu,2019,3,600003,6406756,1470.9936634889
tamil-nadu,2019,3,641001,1998001,548.4926978195975
tamil-nadu,2019,3,600119,722934,79.6879009587477
tamil-nadu,2019,3,600097,649021,73.46024922289514
tamil-nadu,2019,3,636015,512223,130.77470803076724
tamil-nadu,2019,3,641601,510742,130.132448520942
tamil-nadu,2019,3,600130,451652,55.27192733423706
tamil-nadu,2019,3,600100,422801,60.18337514182257
tamil-nadu,2019,3,620001,373860,91.73329001667722
tamil-nadu,2019,3,602105,335042,44.91835315210887
tamil-nadu,2019,4,600003,10008230,2137.5916666727258
tamil-nadu,2019,4,641001,2511187,645.0498209012604
tamil-nadu,2019,4,600119,949727,97.79657528065317
tamil-nadu,2019,4,600097,866888,89.99309591075094
tamil-nadu,2019,4,641601,652932,154.59810897466207
tamil-nadu,2019,4,600130,635201,70.28603077140642
tamil-nadu,2019,4,636015,615141,145.47845431661992
tamil-nadu,2019,4,600100,569544,74.50666205642649
tamil-nadu,2019,4,620001,477841,109.08001913511899
tamil-nadu,2019,4,600096,465289,56.437257496426106
tamil-nadu,2020,1,600003,14352747,2931.0364582884754
tamil-nadu,2020,1,641018,2111071,521.0013493294356
tamil-nadu,2020,1,600119,1064670,112.81633807142224
tamil-nadu,2020,1,600097,924315,99.79071658919119
tamil-nadu,2020,1,600130,718114,78.7939417523159
tamil-nadu,2020,1,600100,658195,85.85384481417917
tamil-nadu,2020,1,600096,549025,64.16426424866289
tamil-nadu,2020,1,600042,521888,64.35664227428123
tamil-nadu,2020,1,602105,519858,59.48973310955238
tamil-nadu,2020,1,636006,464201,120.3247531510053
tamil-nadu,2020,2,600003,8641869,2239.40078175751
tamil-nadu,2020,2,641018,1711806,485.8715192665498
tamil-nadu,2020,2,636006,436554,119.25976887090073
tamil-nadu,2020,2,600100,366181,53.98080996082759
tamil-nadu,2020,2,635109,344887,53.67352742525293
tamil-nadu,2020,2,600119,318150,41.00332879929408
tamil-nadu,2020,2,635126,311070,52.613565616877004
tamil-nadu,2020,2,600097,290595,36.045120647577036
tamil-nadu,2020,2,602105,255659,32.87974166472507
tamil-nadu,2020,2,641602,248113,45.869960140400075
tamil-nadu,2020,3,600003,11269288,2880.1727693914404
tamil-nadu,2020,3,641018,2261155,611.8709428796043
tamil-nadu,2020,3,636006,1015825,279.4983704570053
tamil-nadu,2020,3,635109,598811,100.2653790519563
tamil-nadu,2020,3,600100,514489,76.83495931809273
tamil-nadu,2020,3,635126,512840,81.86693175640285
tamil-nadu,2020,3,625001,453384,122.37329912024899
tamil-nadu,2020,3,641602,448547,100.90836290274758
tamil-nadu,2020,3,602105,446062,63.026740914992324
tamil-nadu,2020,3,638001,397031,111.38993822844071
tamil-nadu,2020,4,600003,11690163,2611.445725684628
tamil-nadu,2020,4,641018,2424429,556.8050172039789
tamil-nadu,2020,4,636006,1174582,288.9128960595086
tamil-nadu,2020,4,635109,1165466,184.50883845167164
tamil-nadu,2020,4,635126,1017235,152.19539293793557
tamil-nadu,2020,4,600100,992411,130.8127036490784
tamil-nadu,2020,4,602105,940801,115.56054814166443
tamil-nadu,2020,4,641602,761944,162.7583745792346
tamil-nadu,2020,4,600056,739273,110.98533524073906
tamil-nadu,2020,4,600042,710121,90.42019887445956
tamil-nadu,2021,1,600003,25512152,4493.986877304715
tamil-nadu,2021,1,641018,4542090,829.6801382806343
tamil-nadu,2021,1,636006,2318051,468.6183219283338
tamil-nadu,2021,1,635109,1238103,190.0317477799319
tamil-nadu,2021,1,602105,1135840,136.0867198737558
tamil-nadu,2021,1,600100,1095476,146.66114748299057
tamil-nadu,2021,1,635126,1072079,158.61703188836057
tamil-nadu,2021,1,600119,854299,100.65352053841005
tamil-nadu,2021,1,625001,851451,183.34158485645742
tamil-nadu,2021,1,600042,831771,103.46833331038236
tamil-nadu,2021,2,600003,31694305,5428.202302263944
tamil-nadu,2021,2,641018,5338666,944.1179349819544
tamil-nadu,2021,2,636006,2808515,525.8089982689849
tamil-nadu,2021,2,635109,1275081,200.62207324877514
tamil-nadu,2021,2,635126,1053379,159.14485004473886
tamil-nadu,2021,2,602105,1016568,122.28509451461586
tamil-nadu,2021,2,625001,998470,195.63825568370544
tamil-nadu,2021,2,600100,976163,139.90297905335902
tamil-nadu,2021,2,638001,968778,182.92856018969312
tamil-nadu,2021,2,641606,882662,159.71370372545476
tamil-nadu,2021,3,600003,42982007,7127.409829590457
tamil-nadu,2021,3,641018,7936164,1385.4294288678345
tamil-nadu,2021,3,636006,3672350,695.9855100684073
tamil-nadu,2021,3,635109,1825088,287.08930240417817
tamil-nadu,2021,3,635126,1608746,237.33510876562957
tamil-nadu,2021,3,602105,1520017,181.2031117382047
tamil-nadu,2021,3,641602,1367642,268.46955432562834
tamil-nadu,2021,3,600100,1350298,186.07037567702278
tamil-nadu,2021,3,638001,1332618,258.3766792997224
tamil-nadu,2021,3,641606,1310393,238.86226535035377
tamil-nadu,2021,4,600003,54054310,8308.409073855415
tamil-nadu,2021,4,641018,10521066,1853.8563797394086
tamil-nadu,2021,4,636006,4873445,828.2830631999786
tamil-nadu,2021,4,635109,2291857,359.9042483403501
tamil-nadu,2021,4,635126,1962102,290.1462305604706
tamil-nadu,2021,4,602105,1820307,210.50040283738218
tamil-nadu,2021,4,641602,1806619,322.43392661110124
tamil-nadu,2021,4,638001,1748741,321.442627767511
tamil-nadu,2021,4,600100,1601658,218.0876811626523
tamil-nadu,2021,4,641606,1599490,268.0099178036751
tamil-nadu,2022,1,600003,62446149,9588.845277963263
tamil-nadu,2022,1,641018,12588968,2443.6130479464723
tamil-nadu,2022,1,636006,5321118,919.0335218724331
tamil-nadu,2022,1,635109,2529796,399.59224483437316
tamil-nadu,2022,1,635126,2133935,312.0121471498603
tamil-nadu,2022,1,641602,2060478,358.5502916232564
tamil-nadu,2022,1,602105,2034034,241.25000268843203
tamil-nadu,2022,1,638001,1982168,362.9711418791816
tamil-nadu,2022,1,641606,1862567,305.62117198197353
tamil-nadu,2022,1,600100,1849606,255.19676673345018
tamil-nadu,2022,2,600003,75241472,10893.89464664329
tamil-nadu,2022,2,641018,14629361,2725.1696998752545
tamil-nadu,2022,2,636006,6530959,1064.471624512516
tamil-nadu,2022,2,635109,2964991,472.02231190035894
tamil-nadu,2022,2,635126,2492364,358.9177494760711
tamil-nadu,2022,2,641602,2484283,412.9162575819928
tamil-nadu,2022,2,602105,2411211,276.77350111692016
tamil-nadu,2022,2,638001,2356156,404.0419801569825
tamil-nadu,2022,2,600100,2286488,303.24558375391456
tamil-nadu,2022,2,641606,2193353,327.1923943314913
tamil-nadu,2022,3,600119,54651373,7471.8053576909515
tamil-nadu,2022,3,636014,20259438,2834.9190740985077
tamil-nadu,2022,3,641045,19099879,2763.5618531815603
tamil-nadu,2022,3,625001,11979830,2070.7246455055697
tamil-nadu,2022,3,600003,10598330,1710.1667469240383
tamil-nadu,2022,3,641602,5887176,804.7928131869511
tamil-nadu,2022,3,635109,3057691,476.3463314477103
tamil-nadu,2022,3,635126,2820375,408.2712917596575
tamil-nadu,2022,3,620008,2684155,477.3527510595255
tamil-nadu,2022,3,641018,2642228,498.405867554731
tamil-nadu,2022,4,600119,82889654,11140.242291448465
tamil-nadu,2022,4,636014,21699572,2992.936729149858
tamil-nadu,2022,4,641045,15769128,2305.218092624506
tamil-nadu,2022,4,625001,14703058,2453.647105154523
tamil-nadu,2022,4,641602,7786748,1046.794806996344
tamil-nadu,2022,4,620008,3757206,638.6260127209974
tamil-nadu,2022,4,600009,3486481,535.7295835789652
tamil-nadu,2022,4,635109,3336387,505.9804049212596
tamil-nadu,2022,4,635126,3113919,446.7613782531245
tamil-nadu,2022,4,602105,2788086,286.81364864934983
telangana,2018,1,500012,933013,164.3061976426294
telangana,2018,1,500072,215623,44.56083183471979
telangana,2018,1,500032,160428,31.68357255479444
telangana,2018,1,500081,151698,35.08919892777426
telangana,2018,1,500038,151246,20.3677310065389
telangana,2018,1,500016,137306,21.181442328040802
telangana,2018,1,500018,112441,20.386170814332353
telangana,2018,1,505001,112432,16.8520809014489
telangana,2018,1,500039,100986,15.22975040434354
telangana,2018,1,500026,94394,18.885440919670593
telangana,2018,2,500012,1024336,225.70382181929708
telangana,2018,2,500072,297195,69.96431247597772
telangana,2018,2,500032,232439,48.505325685439686
telangana,2018,2,500081,225115,53.87878678776424
telangana,2018,2,500038,200504,30.890661631299764
telangana,2018,2,500016,189347,35.5197452597319
telangana,2018,2,500018,151255,31.983663527535857
telangana,2018,2,505001,130067,29.861815283888532
telangana,2018,2,500039,124852,24.861383170402746
telangana,2018,2,500026,118944,28.227012207038534
telangana,2018,3,500012,1726388,307.7635699337487
telangana,2018,3,500072,549460,100.95157097381853
telangana,2018,3,500038,535796,50.879298212914385
telangana,2018,3,500032,492305,71.6119184664336
telangana,2018,3,504107,461234,21.787974169579606
telangana,2018,3,500081,435889,73.73176060116307
telangana,2018,3,500016,430231,55.40002892947192
telangana,2018,3,500060,274570,30.43860216228584
telangana,2018,3,500029,260895,32.513695340372955
telangana,2018,3,500018,245913,45.603078699653004
telangana,2018,4,500012,2576408,484.18838091688224
telangana,2018,4,500072,978014,157.48843606079535
telangana,2018,4,500038,895344,76.06351121763471
telangana,2018,4,500081,771395,109.75919018835111
telangana,2018,4,500032,769651,106.13115745361316
telangana,2018,4,500016,706080,83.33505130183806
telangana,2018,4,500018,461691,72.4904812767054
telangana,2018,4,500060,435799,42.976558788161256
telangana,2018,4,500039,421393,59.59777955046772
telangana,2018,4,500029,369821,46.91334186571926
telangana,2019,1,500012,9957548,1539.9177052931395
telangana,2019,1,500072,1975646,276.40917469875956
telangana,2019,1,500038,1697552,131.78445188662872
telangana,2019,1,500081,1677796,199.5814301698573
telangana,2019,1,500032,1636032,188.16820057352484
telangana,2019,1,500018,1529944,218.22610891121911
telangana,2019,1,500016,1404149,149.98783183139966
telangana,2019,1,500039,903371,109.57463586032581
telangana,2019,1,500033,883497,129.20581313396443
telangana,2019,1,500060,780372,72.03249897987916
telangana,2019,2,500012,23303184,4270.992075479193
telangana,2019,2,500018,3085949,521.8807825907257
telangana,2019,2,500072,2526725,357.40159704805296
telangana,2019,2,500081,1894273,238.63071573649393
telangana,2019,2,500038,1869936,154.43552951142362
telangana,2019,2,500032,1780144,222.7980757008911
telangana,2019,2,500016,1642976,204.96032618246488
telangana,2019,2,500050,1496961,272.0759059843043
telangana,2019,2,500033,1480944,254.64188157266636
telangana,2019,2,500079,1040262,197.74280878897568
telangana,2019,3,500012,27360144,5551.6914964120515
telangana,2019,3,500018,3915249,686.309403824866
telangana,2019,3,500072,3798329,474.0576706408675
telangana,2019,3,500081,2753426,316.8448499865833
telangana,2019,3,500038,2629557,202.93886816419814
telangana,2019,3,500032,2606169,294.5721385466215
telangana,2019,3,500016,2385216,271.21473348997614
telangana,2019,3,500033,1967878,330.6557806395901
telangana,2019,3,500050,1855269,346.87359086425283
telangana,2019,3,500039,1536671,193.6873014938662
telangana,2019,4,500012,32637373,6724.422597171475
telangana,2019,4,500001,6103514,1156.68914312413
telangana,2019,4,500072,4915329,622.5556780593813
telangana,2019,4,500018,4851385,854.2375022939508
telangana,2019,4,500081,3658793,413.3640908277347
telangana,2019,4,500032,3474419,382.819054566564
telangana,2019,4,500038,3153300,253.60284352275977
telangana,2019,4,500016,2939579,338.4960921028232
telangana,2019,4,500033,2459039,411.19414605223676
telangana,2019,4,500050,2339941,443.7344455457349
telangana,2020,1,500001,63671159,13939.486559549792
telangana,2020,1,500072,5283290,725.1265300592132
telangana,2020,1,500081,4030937,465.8668731211225
telangana,2020,1,500032,3884043,434.3247128730584
telangana,2020,1,500038,3044785,278.04374556805067
telangana,2020,1,500016,2821233,330.6303138465645
telangana,2020,1,500018,2528782,358.1249603331252
telangana,2020,1,500039,2180737,310.17434554914877
telangana,2020,1,506002,2177275,464.7570989458022
telangana,2020,1,505001,1849558,398.77309778303453
telangana,2020,2,500001,39752686,10196.188224687434
telangana,2020,2,500072,2779331,471.4390213642207
telangana,2020,2,506002,2722371,639.7270660953797
telangana,2020,2,500018,1896744,308.13950107262
telangana,2020,2,505001,1461977,334.0696162128723
telangana,2020,2,500039,1423767,224.22599688273692
telangana,2020,2,500055,1408700,244.78589646717242
telangana,2020,2,500037,1403379,223.06072126782274
telangana,2020,2,502032,1205120,215.42175330633265
telangana,2020,2,500070,1125474,226.22264385833802
telangana,2020,3,500001,70732132,17753.20094217673
telangana,2020,3,500072,4818327,790.1366588553955
telangana,2020,3,500018,3646086,674.6066279411854
telangana,2020,3,500039,2336855,385.57535364990525
telangana,2020,3,500055,2240862,398.334184134215
telangana,2020,3,505001,2235829,520.442087487776
telangana,2020,3,500037,2158500,355.4512862563189
telangana,2020,3,500070,2014542,408.64318220088404
telangana,2020,3,506002,1859437,435.9145060253377
telangana,2020,3,502032,1838354,331.9367371337398
telangana,2020,4,500001,63797806,15410.466289810645
telangana,2020,4,500072,9070883,1393.775553653596
telangana,2020,4,500018,5643815,967.5318583896774
telangana,2020,4,500039,3991810,639.6528382565709
telangana,2020,4,500055,3765251,649.5264678062863
telangana,2020,4,505001,3684087,823.1302076458456
telangana,2020,4,500081,3671481,438.3805035137949
telangana,2020,4,500016,3576713,506.4748267023199
telangana,2020,4,500070,3576367,688.1582556487806
telangana,2020,4,500037,3473445,567.3537692512933
telangana,2021,1,500001,107274281,21827.012652936053
telangana,2021,1,500072,10520264,1526.4391308449901
telangana,2021,1,500018,7159503,1159.8274057953593
telangana,2021,1,500081,4728444,531.7903334226204
telangana,2021,1,500016,4385582,576.2427603927831
telangana,2021,1,500039,4354127,681.9509471193952
telangana,2021,1,500055,4029164,683.2605636055994
telangana,2021,1,505001,3830885,843.1766336033277
telangana,2021,1,500038,3830061,431.5546333829466
telangana,2021,1,500070,3797889,734.4286754616329
telangana,2021,2,500001,148864777,31543.204641366345
telangana,2021,2,500072,10572910,1721.642293674786
telangana,2021,2,500018,8266463,1446.0490857729867
telangana,2021,2,500055,4647957,838.5875879773148
telangana,2021,2,500039,4555479,793.1116247381447
telangana,2021,2,505001,4419442,1084.0946405539166
telangana,2021,2,500037,4123183,694.419814735114
telangana,2021,2,500008,4116658,676.2954140019282
telangana,2021,2,500070,4072408,863.0289664562225
telangana,2021,2,502032,3806010,709.0541212607969
telangana,2021,3,500001,173430239,33529.020187766524
telangana,2021,3,500072,14524540,2262.8539273865895
telangana,2021,3,500018,10182801,1659.4187696219567
telangana,2021,3,500039,6212786,1005.94152789652
telangana,2021,3,500055,6087796,1044.6727300200507
telangana,2021,3,500081,6083021,751.3924136637562
telangana,2021,3,505001,5829460,1296.2267281014135
telangana,2021,3,500016,5677699,794.9955022475481
telangana,2021,3,500008,5643156,871.3052726933613
telangana,2021,3,500070,5569105,1082.5632646008187
telangana,2021,4,500001,213053128,39879.81380805086
telangana,2021,4,500072,18702806,2918.404343795097
telangana,2021,4,500018,12702463,2069.770955867371
telangana,2021,4,500081,8541538,1062.8519362206837
telangana,2021,4,500016,7623882,1044.4173793396724
telangana,2021,4,500039,7572515,1257.6999877696342
telangana,2021,4,500055,7434595,1286.378036061062
telangana,2021,4,505001,7132666,1610.0604693684222
telangana,2021,4,500008,7087086,1103.589387894763
telangana,2021,4,500070,6635068,1324.6403511021183
telangana,2022,1,500001,248675599,46094.87557221826
telangana,2022,1,500072,20739218,3232.621807030701
telangana,2022,1,500018,12828306,2072.125323274994
telangana,2022,1,500081,9614248,1196.2556111217912
telangana,2022,1,500039,8602268,1427.951922767698
telangana,2022,1,500055,8477965,1458.9584095827674
telangana,2022,1,500008,8162246,1268.0603631351319
telangana,2022,1,500016,8148392,1117.5639127495972
telangana,2022,1,505001,7982445,1777.6895373238942
telangana,2022,1,500032,7613988,936.1896540618911
telangana,2022,2,500001,296874552,53665.90382404561
telangana,2022,2,500072,25963855,4001.3861888544907
telangana,2022,2,500018,14981608,2379.851580652308
telangana,2022,2,500081,14210122,1764.687049330597
telangana,2022,2,500032,11485072,1400.2673625919622
telangana,2022,2,500039,10467649,1701.7841476052552
telangana,2022,2,500016,9992848,1362.076978270459
telangana,2022,2,500055,9980355,1712.364065226686
telangana,2022,2,500008,9947148,1538.9385446375468
telangana,2022,2,505001,9545797,2119.509646727981
telangana,2022,3,500034,832279716,127624.71843859085
telangana,2022,3,500001,41594312,8102.311530254438
telangana,2022,3,500072,26582641,4135.579476931718
telangana,2022,3,500081,15668872,1935.8870686217122
telangana,2022,3,500032,13715084,1659.9965684775618
telangana,2022,3,500018,12533622,1932.8612477032098
telangana,2022,3,500039,10711855,1734.4732558787484
telangana,2022,3,500008,10565808,1589.7911040449696
telangana,2022,3,500016,10308750,1395.9659026733902
telangana,2022,3,500055,10192110,1721.2329189204395
telangana,2022,4,500034,967508435,150149.9856273482
telangana,2022,4,500072,29837348,4382.876861490264
telangana,2022,4,500081,18200179,2183.7343269903417
telangana,2022,4,500032,16676568,1948.9851410851654
telangana,2022,4,500018,13680565,2000.5071132367661
telangana,2022,4,500008,12242795,1746.2290141464698
telangana,2022,4,500039,11783216,1821.8140319090396
telangana,2022,4,500016,11652977,1495.2156779241873
telangana,2022,4,500055,11229616,1833.135562301084
telangana,2022,4,505001,10568166,2167.548499373175
tripura,2018,1,799001,9535,1.1029713225377429
tripura,2018,1,799046,8115,0.44811859656177855
tripura,2018,1,799003,7721,0.6889318059385335
tripura,2018,1,799155,7519,0.5383748109126912
tripura,2018,1,799002,6060,0.6393590665619975
tripura,2018,1,799004,4945,0.3958909446629426
tripura,2018,1,799006,4835,0.6148718805493981
tripura,2018,1,799007,4641,0.42408734169601964
tripura,2018,1,799045,4527,0.3312163515499535
tripura,2018,1,799102,4215,0.36284759295311336
tripura,2018,2,799001,16193,2.2630189050259752
tripura,2018,2,799003,13267,1.3893727162020517
tripura,2018,2,799002,9434,1.3824656411057237
tripura,2018,2,799046,9406,0.443279996670127
tripura,2018,2,799155,8945,0.5474306142294022
tripura,2018,2,799007,7847,0.8291791644447764
tripura,2018,2,799006,7759,1.0227642941695252
tripura,2018,2,799004,7715,0.7630447348588114
tripura,2018,2,799045,7218,0.6651788938860076
tripura,2018,2,799102,6211,0.6659764110741316
tripura,2018,3,799001,26677,4.155479606232006
tripura,2018,3,799155,22775,1.3878380349654802
tripura,2018,3,799003,20863,2.6521165492775696
tripura,2018,3,799004,15957,1.5259828623471003
tripura,2018,3,799002,13549,2.172793341999336
tripura,2018,3,799007,13085,1.4738361157598254
tripura,2018,3,799125,11029,0.5890832270108508
tripura,2018,3,799006,10737,1.8576688886306185
tripura,2018,3,799045,10730,1.1264413648288762
tripura,2018,3,799277,10474,0.6636278515974368
tripura,2018,4,799001,30211,5.335813545936506
tripura,2018,4,799003,24129,3.3130054552197694
tripura,2018,4,799004,16984,1.5044604790466465
tripura,2018,4,799155,16216,1.601622792798946
tripura,2018,4,799002,15450,3.128360732875645
tripura,2018,4,799115,15124,0.6515322042602584
tripura,2018,4,799007,13392,1.934090148889567
tripura,2018,4,799102,13186,2.401390629792803
tripura,2018,4,799006,12843,2.7058449477130244
tripura,2018,4,799114,12739,1.7731538275294676
tripura,2019,1,799001,37656,5.880838611254738
tripura,2019,1,799045,32057,2.204203832010384
tripura,2019,1,799003,30432,3.429857586055405
tripura,2019,1,799046,29193,1.8324221165856858
tripura,2019,1,799155,20066,1.5448784364964339
tripura,2019,1,799002,18906,3.3534058550350396
tripura,2019,1,799006,17707,3.435749078914949
tripura,2019,1,799102,17392,2.8991024254894233
tripura,2019,1,799114,16687,2.189954430922909
